,code,tradeStatus,code_name
1922,sz.000693,0,华泽退
1923,sz.000695,1,滨海能源
1924,sz.000697,1,炼石航空
1925,sz.000698,1,沈阳化工
1926,sz.000700,1,模塑科技
1927,sz.000701,1,厦门信达
1928,sz.000702,1,正虹科技
1929,sz.000703,1,恒逸石化
1930,sz.000705,1,浙江震元
1931,sz.000707,1,ST双环
1932,sz.000708,1,中信特钢
1933,sz.000709,1,河钢股份
1934,sz.000710,1,贝瑞基因
1935,sz.000711,1,京蓝科技
1936,sz.000712,1,锦龙股份
1937,sz.000713,1,丰乐种业
1938,sz.000715,1,中兴商业
1939,sz.000716,1,黑芝麻
1940,sz.000717,1,韶钢松山
1941,sz.000718,1,苏宁环球
1942,sz.000719,1,中原传媒
1943,sz.000720,1,新能泰山
1944,sz.000721,1,西安饮食
1945,sz.000722,1,湖南发展
1946,sz.000723,1,美锦能源
1947,sz.000725,1,京东方A
1948,sz.000726,1,鲁泰A
1949,sz.000727,1,华东科技
1950,sz.000728,1,国元证券
1951,sz.000729,1,燕京啤酒
1952,sz.000731,1,四川美丰
1953,sz.000732,1,泰禾集团
1954,sz.000733,1,振华科技
1955,sz.000735,1,罗牛山
1956,sz.000736,1,中交地产
1957,sz.000737,1,ST南风
1958,sz.000738,1,航发控制
1959,sz.000739,1,普洛药业
1960,sz.000750,1,国海证券
1961,sz.000751,1,锌业股份
1962,sz.000752,1,*ST西发
1963,sz.000753,1,漳州发展
1964,sz.000755,1,山西路桥
1965,sz.000756,1,新华制药
1966,sz.000757,1,浩物股份
1967,sz.000758,1,中色股份
1968,sz.000759,1,中百集团
1969,sz.000760,1,*ST斯太
1970,sz.000761,1,本钢板材
1971,sz.000762,1,西藏矿业
1972,sz.000766,1,通化金马
1973,sz.000767,1,漳泽电力
1974,sz.000768,1,中航飞机
1975,sz.000776,1,广发证券
1976,sz.000777,1,中核科技
1977,sz.000778,1,新兴铸管
1978,sz.000779,1,甘咨询
1979,sz.000780,1,平庄能源
1980,sz.000782,1,美达股份
1981,sz.000783,1,长江证券
1982,sz.000785,1,居然之家
1983,sz.000786,1,北新建材
1984,sz.000788,1,北大医药
1985,sz.000789,1,万年青
1986,sz.000790,1,泰合健康
1987,sz.000791,1,甘肃电投
1988,sz.000792,1,*ST盐湖
1989,sz.000793,1,华闻集团
1990,sz.000795,1,英洛华
1991,sz.000796,1,凯撒旅业
1992,sz.000797,1,中国武夷
1993,sz.000798,1,中水渔业
1994,sz.000799,1,酒鬼酒
1995,sz.000800,1,一汽轿车
1996,sz.000801,1,四川九洲
1997,sz.000802,1,北京文化
1998,sz.000803,1,金宇车城
1999,sz.000806,1,ST银河
2000,sz.000807,1,云铝股份
2001,sz.000809,1,铁岭新城
2002,sz.000810,1,创维数字
2003,sz.000811,1,冰轮环境
2004,sz.000812,1,陕西金叶
2005,sz.000813,1,德展健康
2006,sz.000815,1,美利云
2007,sz.000816,1,ST慧业
2008,sz.000818,1,航锦科技
2009,sz.000819,1,岳阳兴长
2010,sz.000820,1,*ST节能
2011,sz.000821,1,京山轻机
2012,sz.000822,1,山东海化
2013,sz.000823,1,超声电子
2014,sz.000825,1,太钢不锈
2015,sz.000826,1,启迪环境
2016,sz.000828,1,东莞控股
2017,sz.000829,1,天音控股
2018,sz.000830,1,鲁西化工
2019,sz.000831,1,五矿稀土
2020,sz.000833,1,粤桂股份
2021,sz.000835,1,长城动漫
2022,sz.000836,1,富通鑫茂
2023,sz.000837,1,秦川机床
2024,sz.000838,1,财信发展
2025,sz.000839,1,中信国安
2026,sz.000848,1,承德露露
2027,sz.000850,1,华茂股份
2028,sz.000851,1,高鸿股份
2029,sz.000852,1,石化机械
2030,sz.000856,1,冀东装备
2031,sz.000858,1,五粮液
2032,sz.000859,1,国风塑业
2033,sz.000860,1,顺鑫农业
2034,sz.000861,1,海印股份
2035,sz.000862,1,银星能源
2036,sz.000863,1,三湘印象
2037,sz.000868,1,*ST安凯
2038,sz.000869,1,张裕A
2039,sz.000875,1,吉电股份
2040,sz.000876,1,新希望
2041,sz.000877,1,天山股份
2042,sz.000878,1,云南铜业
2043,sz.000880,1,潍柴重机
2044,sz.000881,1,中广核技
2045,sz.000882,1,华联股份
2046,sz.000883,1,湖北能源
2047,sz.000885,1,城发环境
2048,sz.000886,1,海南高速
2049,sz.000887,1,中鼎股份
2050,sz.000888,1,峨眉山A
2051,sz.000889,1,中嘉博创
2052,sz.000890,1,法尔胜
2053,sz.000892,1,欢瑞世纪
2054,sz.000893,1,东凌国际
2055,sz.000895,1,双汇发展
2056,sz.000897,1,*ST津滨
2057,sz.000898,1,鞍钢股份
2058,sz.000899,1,赣能股份
2059,sz.000900,1,现代投资
2060,sz.000901,1,航天科技
2061,sz.000902,1,新洋丰
2062,sz.000903,1,云内动力
2063,sz.000905,1,厦门港务
2064,sz.000906,1,浙商中拓
2065,sz.000908,1,景峰医药
2066,sz.000909,1,数源科技
2067,sz.000910,1,大亚圣象
2068,sz.000911,1,*ST南糖
2069,sz.000912,1,泸天化
2070,sz.000913,1,钱江摩托
2071,sz.000915,1,山大华特
2072,sz.000917,1,电广传媒
2073,sz.000918,1,嘉凯城
2074,sz.000919,1,金陵药业
2075,sz.000920,1,南方汇通
2076,sz.000921,1,海信家电
2077,sz.000922,1,佳电股份
2078,sz.000923,1,河北宣工
2079,sz.000925,1,众合科技
2080,sz.000926,1,福星股份
2081,sz.000927,1,一汽夏利
2082,sz.000928,1,中钢国际
2083,sz.000929,1,兰州黄河
2084,sz.000930,1,中粮科技
2085,sz.000931,1,中关村
2086,sz.000932,1,华菱钢铁
2087,sz.000933,1,神火股份
2088,sz.000935,1,四川双马
2089,sz.000936,1,华西股份
2090,sz.000937,1,冀中能源
2091,sz.000938,1,紫光股份
2092,sz.000939,1,*ST凯迪
2093,sz.000948,1,南天信息
2094,sz.000949,1,新乡化纤
2095,sz.000950,1,重药控股
2096,sz.000951,1,中国重汽
2097,sz.000952,1,广济药业
2098,sz.000953,1,*ST河化
2099,sz.000955,1,欣龙控股
2100,sz.000957,1,中通客车
2101,sz.000958,1,东方能源
2102,sz.000959,1,首钢股份
2103,sz.000960,1,锡业股份
2104,sz.000961,1,中南建设
2105,sz.000962,1,东方钽业
2106,sz.000963,1,华东医药
2107,sz.000965,1,天保基建
2108,sz.000966,1,长源电力
2109,sz.000967,1,盈峰环境
2110,sz.000968,1,蓝焰控股
2111,sz.000969,1,安泰科技
2112,sz.000970,1,中科三环
2113,sz.000971,1,*ST高升
2114,sz.000972,1,ST中基
2115,sz.000973,1,佛塑科技
2116,sz.000975,1,银泰黄金
2117,sz.000976,1,华铁股份
2118,sz.000977,1,浪潮信息
2119,sz.000978,1,桂林旅游
2120,sz.000980,1,众泰汽车
2121,sz.000981,1,ST银亿
2122,sz.000982,1,*ST中绒
2123,sz.000983,1,西山煤电
2124,sz.000985,1,大庆华科
2125,sz.000987,1,越秀金控
2126,sz.000988,1,华工科技
2127,sz.000989,1,九芝堂
2128,sz.000990,1,诚志股份
2129,sz.000993,1,闽东电力
2130,sz.000995,1,*ST皇台
2131,sz.000996,1,中国中期
2132,sz.000997,1,新大陆
2133,sz.000998,1,隆平高科
2134,sz.000999,1,华润三九
2135,sz.001696,1,宗申动力
2136,sz.001872,1,招商港口
2137,sz.001896,1,豫能控股
2138,sz.001965,1,招商公路
2139,sz.001979,1,招商蛇口
2140,sz.002001,1,新和成
2141,sz.002002,1,鸿达兴业
2142,sz.002003,1,伟星股份
2143,sz.002004,1,华邦健康
2144,sz.002005,1,*ST德豪
2145,sz.002006,1,精功科技
2146,sz.002007,1,华兰生物
2147,sz.002008,1,大族激光
2148,sz.002009,1,天奇股份
2149,sz.002010,1,传化智联
2150,sz.002011,1,盾安环境
2151,sz.002012,1,凯恩股份
2152,sz.002013,1,中航机电
2153,sz.002014,1,永新股份
2154,sz.002015,1,协鑫能科
2155,sz.002016,1,世荣兆业
2156,sz.002017,0,东信和平
2157,sz.002018,1,华信退
2158,sz.002019,1,亿帆医药
2159,sz.002020,1,京新药业
2160,sz.002021,1,*ST中捷
2161,sz.002022,1,科华生物
2162,sz.002023,1,海特高新
2163,sz.002024,1,苏宁易购
2164,sz.002025,1,航天电器
2165,sz.002026,1,山东威达
2166,sz.002027,1,分众传媒
2167,sz.002028,1,思源电气
2168,sz.002029,1,七匹狼
2169,sz.002030,1,达安基因
2170,sz.002031,1,巨轮智能
2171,sz.002032,1,苏泊尔
2172,sz.002033,1,丽江旅游
2173,sz.002034,1,旺能环境
2174,sz.002035,1,华帝股份
2175,sz.002036,1,联创电子
2176,sz.002037,1,久联发展
2177,sz.002038,1,双鹭药业
2178,sz.002039,1,黔源电力
2179,sz.002040,1,南京港
2180,sz.002041,1,登海种业
2181,sz.002042,1,华孚时尚
2182,sz.002043,1,兔宝宝
2183,sz.002044,1,美年健康
2184,sz.002045,1,国光电器
2185,sz.002046,1,轴研科技
2186,sz.002047,1,宝鹰股份
2187,sz.002048,1,宁波华翔
2188,sz.002049,1,紫光国微
2189,sz.002050,1,三花智控
2190,sz.002051,1,中工国际
2191,sz.002052,1,同洲电子
2192,sz.002053,1,云南能投
2193,sz.002054,1,德美化工
2194,sz.002055,1,得润电子
2195,sz.002056,1,横店东磁
2196,sz.002057,1,中钢天源
2197,sz.002058,1,威尔泰
2198,sz.002059,1,云南旅游
2199,sz.002060,1,粤水电
2200,sz.002061,1,浙江交科
2201,sz.002062,1,宏润建设
2202,sz.002063,1,远光软件
2203,sz.002064,1,华峰氨纶
2204,sz.002065,1,东华软件
2205,sz.002066,1,瑞泰科技
2206,sz.002067,1,景兴纸业
2207,sz.002068,1,黑猫股份
2208,sz.002069,1,獐子岛
2209,sz.002070,0,众和退
2210,sz.002071,1,长城影视
2211,sz.002072,1,*ST凯瑞
2212,sz.002073,1,软控股份
2213,sz.002074,1,国轩高科
2214,sz.002075,1,沙钢股份
2215,sz.002076,1,雪莱特
2216,sz.002077,1,大港股份
2217,sz.002078,1,太阳纸业
2218,sz.002079,1,苏州固锝
2219,sz.002080,1,中材科技
2220,sz.002081,1,金螳螂
2221,sz.002082,1,万邦德
2222,sz.002083,1,孚日股份
2223,sz.002084,1,海鸥住工
2224,sz.002085,1,万丰奥威
2225,sz.002086,1,ST东海洋
2226,sz.002087,1,新野纺织
2227,sz.002088,1,鲁阳节能
2228,sz.002089,1,*ST新海
2229,sz.002090,1,金智科技
2230,sz.002091,1,江苏国泰
2231,sz.002092,1,中泰化学
2232,sz.002093,1,国脉科技
2233,sz.002094,1,青岛金王
2234,sz.002095,1,生意宝
2235,sz.002096,1,南岭民爆
2236,sz.002097,1,山河智能
2237,sz.002098,1,浔兴股份
2238,sz.002099,1,海翔药业
2239,sz.002100,1,天康生物
2240,sz.002101,1,广东鸿图
2241,sz.002102,1,ST冠福
2242,sz.002103,1,广博股份
2243,sz.002104,1,恒宝股份
2244,sz.002105,1,信隆健康
2245,sz.002106,1,莱宝高科
2246,sz.002107,1,沃华医药
2247,sz.002108,1,沧州明珠
2248,sz.002109,1,兴化股份
2249,sz.002110,1,三钢闽光
2250,sz.002111,1,威海广泰
2251,sz.002112,0,三变科技
2252,sz.002113,1,ST天润
2253,sz.002114,1,罗平锌电
2254,sz.002115,1,三维通信
2255,sz.002116,1,中国海诚
2256,sz.002117,1,东港股份
2257,sz.002118,1,紫鑫药业
2258,sz.002119,1,康强电子
2259,sz.002120,1,韵达股份
2260,sz.002121,1,科陆电子
2261,sz.002122,1,*ST天马
2262,sz.002123,1,梦网集团
2263,sz.002124,1,天邦股份
2264,sz.002125,1,湘潭电化
2265,sz.002126,1,银轮股份
2266,sz.002127,1,南极电商
2267,sz.002128,1,露天煤业
2268,sz.002129,1,中环股份
2269,sz.002130,1,沃尔核材
2270,sz.002131,1,利欧股份
2271,sz.002132,1,恒星科技
2272,sz.002133,1,广宇集团
2273,sz.002134,1,天津普林
2274,sz.002135,1,东南网架
2275,sz.002136,1,安纳达
2276,sz.002137,1,麦达数字
2277,sz.002138,1,顺络电子
2278,sz.002139,1,拓邦股份
2279,sz.002140,1,东华科技
2280,sz.002141,1,贤丰控股
2281,sz.002142,1,宁波银行
2282,sz.002143,1,印纪退
2283,sz.002144,1,宏达高科
2284,sz.002145,1,中核钛白
2285,sz.002146,1,荣盛发展
2286,sz.002147,1,ST新光
2287,sz.002148,1,北纬科技
2288,sz.002149,1,西部材料
2289,sz.002150,1,通润装备
2290,sz.002151,1,北斗星通
2291,sz.002152,1,广电运通
2292,sz.002153,1,石基信息
2293,sz.002154,1,报喜鸟
2294,sz.002155,1,湖南黄金
2295,sz.002156,1,通富微电
2296,sz.002157,1,正邦科技
2297,sz.002158,1,汉钟精机
2298,sz.002159,1,三特索道
2299,sz.002160,1,常铝股份
2300,sz.002161,1,远望谷
2301,sz.002162,1,悦心健康
2302,sz.002163,1,中航三鑫
2303,sz.002164,1,宁波东力
2304,sz.002165,1,红宝丽
2305,sz.002166,1,莱茵生物
2306,sz.002167,1,东方锆业
2307,sz.002168,1,惠程科技
2308,sz.002169,1,智光电气
2309,sz.002170,1,芭田股份
2310,sz.002171,1,楚江新材
2311,sz.002172,1,澳洋健康
2312,sz.002173,1,创新医疗
2313,sz.002174,1,游族网络
2314,sz.002175,1,*ST东网
2315,sz.002176,1,江特电机
2316,sz.002177,1,御银股份
2317,sz.002178,1,延华智能
2318,sz.002179,1,中航光电
2319,sz.002180,1,纳思达
2320,sz.002181,1,粤传媒
2321,sz.002182,1,云海金属
2322,sz.002183,1,怡亚通
2323,sz.002184,1,海得控制
2324,sz.002185,1,华天科技
2325,sz.002186,1,全聚德
2326,sz.002187,1,广百股份
2327,sz.002188,1,*ST巴士
2328,sz.002189,1,中光学
2329,sz.002190,1,*ST集成
2330,sz.002191,1,劲嘉股份
2331,sz.002192,1,融捷股份
2332,sz.002193,1,如意集团
2333,sz.002194,1,武汉凡谷
2334,sz.002195,1,二三四五
2335,sz.002196,1,方正电机
2336,sz.002197,1,证通电子
2337,sz.002198,1,嘉应制药
2338,sz.002199,1,东晶电子
2339,sz.002200,1,*ST云投
2340,sz.002201,1,九鼎新材
2341,sz.002202,1,金风科技
2342,sz.002203,1,海亮股份
2343,sz.002204,1,大连重工
2344,sz.002205,1,国统股份
2345,sz.002206,1,海利得
2346,sz.002207,1,ST准油
2347,sz.002208,1,合肥城建
2348,sz.002209,1,达意隆
2349,sz.002210,1,*ST飞马
2350,sz.002211,1,宏达新材
2351,sz.002212,1,南洋股份
2352,sz.002213,1,特尔佳
2353,sz.002214,1,大立科技
2354,sz.002215,1,诺普信
2355,sz.002216,1,三全食品
2356,sz.002217,1,合力泰
2357,sz.002218,1,拓日新能
2358,sz.002219,1,恒康医疗
2359,sz.002220,1,ST天宝
2360,sz.002221,1,东华能源
2361,sz.002222,1,福晶科技
2362,sz.002223,1,鱼跃医疗
2363,sz.002224,1,三力士
2364,sz.002225,1,濮耐股份
2365,sz.002226,1,江南化工
2366,sz.002227,1,奥特迅
2367,sz.002228,1,合兴包装
2368,sz.002229,1,鸿博股份
2369,sz.002230,1,科大讯飞
2370,sz.002231,1,奥维通信
2371,sz.002232,1,启明信息
2372,sz.002233,1,塔牌集团
2373,sz.002234,1,民和股份
2374,sz.002235,1,安妮股份
2375,sz.002236,1,大华股份
2376,sz.002237,1,恒邦股份
2377,sz.002238,1,天威视讯
2378,sz.002239,1,奥特佳
2379,sz.002240,1,威华股份
2380,sz.002241,1,歌尔股份
2381,sz.002242,1,九阳股份
2382,sz.002243,1,通产丽星
2383,sz.002244,1,滨江集团
2384,sz.002245,1,澳洋顺昌
2385,sz.002246,1,北化股份
2386,sz.002247,1,聚力文化
2387,sz.002248,1,华东数控
2388,sz.002249,1,大洋电机
2389,sz.002250,1,联化科技
2390,sz.002251,1,步步高
2391,sz.002252,1,上海莱士
2392,sz.002253,1,川大智胜
2393,sz.002254,1,泰和新材
2394,sz.002255,1,海陆重工
2395,sz.002256,1,兆新股份
2396,sz.002258,1,利尔化学
2397,sz.002259,1,*ST升达
2398,sz.002260,1,*ST德奥
2399,sz.002261,1,拓维信息
2400,sz.002262,1,恩华药业
2401,sz.002263,1,*ST东南
2402,sz.002264,1,新华都
2403,sz.002265,1,西仪股份
2404,sz.002266,1,浙富控股
2405,sz.002267,1,陕天然气
2406,sz.002268,1,卫士通
2407,sz.002269,1,美邦服饰
2408,sz.002270,1,华明装备
2409,sz.002271,1,东方雨虹
2410,sz.002272,1,川润股份
2411,sz.002273,1,水晶光电
2412,sz.002274,1,华昌化工
2413,sz.002275,1,桂林三金
2414,sz.002276,1,万马股份
2415,sz.002277,1,友阿股份
2416,sz.002278,1,神开股份
2417,sz.002279,1,久其软件
2418,sz.002280,1,联络互动
2419,sz.002281,1,光迅科技
2420,sz.002282,1,博深股份
2421,sz.002283,1,天润曲轴
2422,sz.002284,1,亚太股份
2423,sz.002285,1,世联行
2424,sz.002286,1,保龄宝
2425,sz.002287,1,奇正藏药
2426,sz.002288,1,超华科技
2427,sz.002289,1,*ST宇顺
2428,sz.002290,1,*ST中科
2429,sz.002291,1,星期六
2430,sz.002292,1,奥飞娱乐
2431,sz.002293,1,罗莱生活
2432,sz.002294,1,信立泰
2433,sz.002295,1,精艺股份
2434,sz.002296,1,辉煌科技
2435,sz.002297,1,博云新材
2436,sz.002298,1,中电兴发
2437,sz.002299,1,圣农发展
2438,sz.002300,1,太阳电缆
2439,sz.002301,1,齐心集团
2440,sz.002302,1,西部建设
2441,sz.002303,1,美盈森
2442,sz.002304,1,洋河股份
2443,sz.002305,1,南国置业
2444,sz.002306,1,ST云网
2445,sz.002307,1,北新路桥
2446,sz.002308,1,威创股份
2447,sz.002309,1,中利集团
2448,sz.002310,1,东方园林
2449,sz.002311,1,海大集团
2450,sz.002312,1,三泰控股
2451,sz.002313,1,日海智能
2452,sz.002314,1,南山控股
2453,sz.002315,1,焦点科技
2454,sz.002316,1,亚联发展
2455,sz.002317,1,众生药业
2456,sz.002318,1,久立特材
2457,sz.002319,1,乐通股份
2458,sz.002320,1,海峡股份
2459,sz.002321,1,华英农业
2460,sz.002322,1,理工环科
2461,sz.002323,0,ST百特
2462,sz.002324,1,普利特
2463,sz.002325,1,洪涛股份
2464,sz.002326,1,永太科技
2465,sz.002327,1,富安娜
2466,sz.002328,1,新朋股份
2467,sz.002329,1,皇氏集团
2468,sz.002330,1,得利斯
2469,sz.002331,1,皖通科技
2470,sz.002332,1,仙琚制药
2471,sz.002333,1,*ST罗普
2472,sz.002334,1,英威腾
2473,sz.002335,1,科华恒盛
2474,sz.002336,1,*ST人乐
2475,sz.002337,1,赛象科技
2476,sz.002338,1,奥普光电
2477,sz.002339,1,积成电子
2478,sz.002340,1,格林美
2479,sz.002341,1,新纶科技
2480,sz.002342,1,巨力索具
2481,sz.002343,0,慈文传媒
2482,sz.002344,1,海宁皮城
2483,sz.002345,1,潮宏基
2484,sz.002346,1,柘中股份
2485,sz.002347,1,泰尔股份
2486,sz.002348,1,高乐股份
2487,sz.002349,1,精华制药
2488,sz.002350,1,北京科锐
2489,sz.002351,1,漫步者
2490,sz.002352,1,顺丰控股
2491,sz.002353,1,杰瑞股份
2492,sz.002354,1,天神娱乐
2493,sz.002355,1,兴民智通
2494,sz.002356,0,*ST赫美
2495,sz.002357,1,富临运业
2496,sz.002358,1,森源电气
2497,sz.002359,1,*ST北讯
2498,sz.002360,1,同德化工
2499,sz.002361,1,神剑股份
2500,sz.002362,1,汉王科技
2501,sz.002363,1,隆基机械
2502,sz.002364,1,中恒电气
2503,sz.002365,1,永安药业
2504,sz.002366,1,台海核电
2505,sz.002367,1,康力电梯
2506,sz.002368,1,太极股份
2507,sz.002369,1,卓翼科技
2508,sz.002370,1,亚太药业
2509,sz.002371,1,北方华创
2510,sz.002372,1,伟星新材
2511,sz.002373,1,千方科技
2512,sz.002374,1,丽鹏股份
2513,sz.002375,1,亚厦股份
2514,sz.002376,1,新北洋
2515,sz.002377,1,国创高新
2516,sz.002378,1,章源钨业
2517,sz.002379,1,宏创控股
2518,sz.002380,1,科远智慧
2519,sz.002381,1,双箭股份
2520,sz.002382,1,蓝帆医疗
2521,sz.002383,1,合众思壮
2522,sz.002384,1,东山精密
2523,sz.002385,1,大北农
2524,sz.002386,1,天原集团
2525,sz.002387,1,维信诺
2526,sz.002388,1,新亚制程
2527,sz.002389,1,航天彩虹
2528,sz.002390,1,信邦制药
2529,sz.002391,1,长青股份
2530,sz.002392,1,北京利尔
2531,sz.002393,1,力生制药
2532,sz.002394,1,联发股份
2533,sz.002395,1,双象股份
2534,sz.002396,1,星网锐捷
2535,sz.002397,1,梦洁股份
2536,sz.002398,1,垒知集团
2537,sz.002399,1,海普瑞
2538,sz.002400,1,省广集团
2539,sz.002401,1,中远海科
2540,sz.002402,1,和而泰
2541,sz.002403,1,爱仕达
2542,sz.002404,1,嘉欣丝绸
2543,sz.002405,1,四维图新
2544,sz.002406,1,远东传动
2545,sz.002407,1,多氟多
2546,sz.002408,1,齐翔腾达
2547,sz.002409,1,雅克科技
2548,sz.002410,1,广联达
2549,sz.002411,1,延安必康
2550,sz.002412,1,汉森制药
2551,sz.002413,1,雷科防务
2552,sz.002414,1,高德红外
2553,sz.002415,1,海康威视
2554,sz.002416,1,爱施德
2555,sz.002417,1,深南股份
2556,sz.002418,1,康盛股份
2557,sz.002419,1,天虹股份
2558,sz.002420,1,*ST毅昌
2559,sz.002421,1,达实智能
2560,sz.002422,1,科伦药业
2561,sz.002423,1,中粮资本
2562,sz.002424,1,贵州百灵
2563,sz.002425,1,凯撒文化
2564,sz.002426,1,胜利精密
2565,sz.002427,1,*ST尤夫
2566,sz.002428,1,云南锗业
2567,sz.002429,1,兆驰股份
2568,sz.002430,1,杭氧股份
2569,sz.002431,1,棕榈股份
2570,sz.002432,1,九安医疗
2571,sz.002433,1,太安堂
2572,sz.002434,1,万里扬
2573,sz.002435,1,长江健康
2574,sz.002436,1,兴森科技
2575,sz.002437,1,誉衡药业
2576,sz.002438,1,江苏神通
2577,sz.002439,1,启明星辰
2578,sz.002440,1,闰土股份
2579,sz.002441,1,众业达
2580,sz.002442,1,龙星化工
2581,sz.002443,1,金洲管道
2582,sz.002444,1,巨星科技
2583,sz.002445,1,ST中南
2584,sz.002446,1,盛路通信
2585,sz.002447,1,晨鑫科技
2586,sz.002448,1,中原内配
2587,sz.002449,1,国星光电
2588,sz.002450,1,*ST康得
2589,sz.002451,1,摩恩电气
2590,sz.002452,1,长高集团
2591,sz.002453,1,华软科技
2592,sz.002454,1,松芝股份
2593,sz.002455,1,百川股份
2594,sz.002456,1,欧菲光
2595,sz.002457,1,青龙管业
2596,sz.002458,1,益生股份
2597,sz.002459,1,晶澳科技
2598,sz.002460,1,赣锋锂业
2599,sz.002461,1,珠江啤酒
2600,sz.002462,1,嘉事堂
2601,sz.002463,1,沪电股份
2602,sz.002464,1,众应互联
2603,sz.002465,1,海格通信
2604,sz.002466,1,天齐锂业
2605,sz.002467,1,二六三
2606,sz.002468,1,申通快递
2607,sz.002469,1,三维工程
2608,sz.002470,1,金正大
2609,sz.002471,1,中超控股
2610,sz.002472,1,双环传动
2611,sz.002473,1,圣莱达
2612,sz.002474,1,榕基软件
2613,sz.002475,1,立讯精密
2614,sz.002476,1,宝莫股份
2615,sz.002477,1,雏鹰退
2616,sz.002478,1,常宝股份
2617,sz.002479,1,富春环保
2618,sz.002480,1,新筑股份
2619,sz.002481,1,双塔食品
2620,sz.002482,1,广田集团
2621,sz.002483,1,润邦股份
2622,sz.002484,1,江海股份
2623,sz.002485,1,希努尔
2624,sz.002486,1,嘉麟杰
2625,sz.002487,1,大金重工
2626,sz.002488,1,金固股份
2627,sz.002489,1,浙江永强
2628,sz.002490,1,山东墨龙
2629,sz.002491,1,通鼎互联
2630,sz.002492,1,恒基达鑫
2631,sz.002493,1,荣盛石化
2632,sz.002494,1,华斯股份
2633,sz.002495,1,佳隆股份
2634,sz.002496,1,辉丰股份
2635,sz.002497,1,雅化集团
2636,sz.002498,1,汉缆股份
2637,sz.002499,1,*ST科林
2638,sz.002500,1,山西证券
2639,sz.002501,1,*ST利源
2640,sz.002502,1,鼎龙文化
2641,sz.002503,1,搜于特
2642,sz.002504,1,弘高创意
2643,sz.002505,1,大康农业
2644,sz.002506,1,协鑫集成
2645,sz.002507,1,涪陵榨菜
2646,sz.002508,1,老板电器
2647,sz.002509,1,天广中茂
2648,sz.002510,1,天汽模
2649,sz.002511,1,中顺洁柔
2650,sz.002512,1,达华智能
2651,sz.002513,1,蓝丰生化
2652,sz.002514,1,宝馨科技
2653,sz.002515,1,金字火腿
2654,sz.002516,1,旷达科技
2655,sz.002517,1,恺英网络
2656,sz.002518,1,科士达
2657,sz.002519,1,银河电子
2658,sz.002520,1,日发精机
2659,sz.002521,1,齐峰新材
2660,sz.002522,1,浙江众成
2661,sz.002523,1,天桥起重
2662,sz.002524,1,光正集团
2663,sz.002526,1,山东矿机
2664,sz.002527,1,新时达
2665,sz.002528,1,英飞拓
2666,sz.002529,1,海源复材
2667,sz.002530,1,金财互联
2668,sz.002531,1,天顺风能
2669,sz.002532,1,新界泵业
2670,sz.002533,0,金杯电工
2671,sz.002534,1,杭锅股份
2672,sz.002535,1,林州重机
2673,sz.002536,1,飞龙股份
2674,sz.002537,1,海联金汇
2675,sz.002538,1,司尔特
2676,sz.002539,1,云图控股
2677,sz.002540,1,亚太科技
2678,sz.002541,1,鸿路钢构
2679,sz.002542,1,中化岩土
2680,sz.002543,1,万和电气
2681,sz.002544,1,杰赛科技
2682,sz.002545,1,东方铁塔
2683,sz.002546,1,新联电子
2684,sz.002547,1,春兴精工
2685,sz.002548,1,金新农
2686,sz.002549,1,凯美特气
2687,sz.002550,1,千红制药
2688,sz.002551,1,尚荣医疗
2689,sz.002552,1,宝鼎科技
2690,sz.002553,1,南方轴承
2691,sz.002554,1,惠博普
2692,sz.002555,1,三七互娱
2693,sz.002556,1,辉隆股份
2694,sz.002557,1,洽洽食品
2695,sz.002558,1,巨人网络
2696,sz.002559,1,亚威股份
2697,sz.002560,1,通达股份
2698,sz.002561,1,徐家汇
2699,sz.002562,1,兄弟科技
2700,sz.002563,1,森马服饰
2701,sz.002564,1,天沃科技
2702,sz.002565,1,顺灏股份
2703,sz.002566,1,益盛药业
2704,sz.002567,1,唐人神
2705,sz.002568,1,百润股份
2706,sz.002569,1,*ST步森
2707,sz.002570,1,贝因美
2708,sz.002571,1,德力股份
2709,sz.002572,1,索菲亚
2710,sz.002573,1,清新环境
2711,sz.002574,1,明牌珠宝
2712,sz.002575,1,群兴玩具
2713,sz.002576,1,通达动力
2714,sz.002577,1,雷柏科技
2715,sz.002578,1,闽发铝业
2716,sz.002579,1,中京电子
2717,sz.002580,1,圣阳股份
2718,sz.002581,1,未名医药
2719,sz.002582,1,好想你
2720,sz.002583,1,海能达
2721,sz.002584,1,西陇科学
2722,sz.002585,1,双星新材
2723,sz.002586,1,ST围海
2724,sz.002587,1,奥拓电子
2725,sz.002588,1,史丹利
2726,sz.002589,1,瑞康医药
2727,sz.002590,1,万安科技
2728,sz.002591,1,恒大高新
2729,sz.002592,1,八菱科技
2730,sz.002593,1,日上集团
2731,sz.002594,1,比亚迪
2732,sz.002595,1,豪迈科技
2733,sz.002596,1,海南瑞泽
2734,sz.002597,1,金禾实业
2735,sz.002598,1,山东章鼓
2736,sz.002599,1,盛通股份
2737,sz.002600,1,领益智造
2738,sz.002601,1,龙蟒佰利
2739,sz.002602,1,世纪华通
2740,sz.002603,1,以岭药业
2741,sz.002604,1,*ST龙力
2742,sz.002605,1,姚记科技
2743,sz.002606,1,大连电瓷
2744,sz.002607,1,中公教育
2745,sz.002608,1,江苏国信
2746,sz.002609,1,捷顺科技
2747,sz.002610,1,爱康科技
